id	1h_vs_ud - 30m_vs_ud	6h_vs_ud - 30m_vs_ud	1d_vs_ud - 30m_vs_ud	6h_vs_ud - 1h_vs_ud	1d_vs_ud - 1h_vs_ud	1d_vs_ud - 6h_vs_ud
17	0.0605817603311579	-0.283303760002865	-0.443124427610353	-0.343885520334023	-0.503706187941511	-0.159820667607488
20	-0.631213489935509	-0.325559008469532	0.0938866187229803	0.305654481465977	0.725100108658489	0.419445627192512
21	-0.0240159312021755	-0.126241423269532	0.809201099456314	-0.102225492067356	0.833217030658489	0.935442522725846
1996	0.0262163272978246	-0.747286916669532	-0.18023240387702	-0.773503243967356	-0.206448731174844	0.567054512792512
1997	-0.0253747097688421	-0.0968293184695317	0.753543525889647	-0.0714546087006896	0.778918235658489	0.850372844359179
34	0.0749405835223369	0.119722397879112	-0.13446982618947	0.0447818143567746	-0.209410409711807	-0.254192224068582
55	-0.270073953914182	-0.418380979092453	-0.243889893517944	-0.148307025178272	0.0261840603962382	0.17449108557451
80	0.229948982552949	0.0146359164072409	0.0407287566938026	-0.215313066145708	-0.189220225859146	0.0260928402865617
81	-0.382986140280385	0.217311664807241	0.240675844993803	0.600297805087626	0.623661985274188	0.0233641801865615
82	0.165196989419615	-0.157218853792759	-0.236122030906197	-0.322415843212374	-0.401319020325813	-0.0789031771134383
100	0.671607046573381	-0.720913896359267	0.0527351066012594	-1.39252094293265	-0.618871939972122	0.773649002960526
195	-0.0346628889121614	-0.340087651428826	-0.538578353363303	-0.305424762516665	-0.503915464451142	-0.198490701934477
2138	0.840239990080937	0.10293478744053	0.10907147313687	-0.737305202640407	-0.731168516944066	0.00613668569634068
394	0.559479950458646	0.342329918730102	0.400853462952067	-0.217150031728544	-0.158626487506579	0.0585235442219645
442	0.101708909134177	-0.191418228670046	-0.493001482657226	-0.293127137804222	-0.594710391791403	-0.301583253987181
463	0.475320596354164	-0.181929046240732	0.354009775130201	-0.657249642594896	-0.121310821223964	0.535938821370933
2152	-0.119344276745836	-0.0257904763407319	-0.724567133536466	0.0935538004051038	-0.60522285679063	-0.698776657195734
487	-0.319789219312159	0.657347192794258	0.625039698519999	0.977136412106417	0.944828917832158	-0.0323074942742591
488	-0.160066572212159	-0.0946975948557418	-0.418239673380001	0.0653689773564172	-0.258173101167842	-0.323542078524259
499	-0.498846784030957	-0.0232009799669762	-0.588622186321983	0.475645804063981	-0.0897754022910263	-0.565421206355007
2631	2.08366932846904	0.776477090033024	1.74074871652802	-1.30719223843602	-0.342920611941026	0.964271626494993
526	0.168203720759771	0.320736789171643	-0.236158932387051	0.152533068411872	-0.404362653146822	-0.556895721558694
527	0.084131179259771	0.365077025971643	0.160325833612949	0.280945846711872	0.076194654353178	-0.204751192358694
539	-0.292710139411052	-0.262218257765801	-0.447105976453175	0.0304918816452507	-0.154395837042123	-0.184887718687374
2173	-0.0574999877110517	-0.100264516199134	0.0146826551134921	-0.0427645284880825	0.0721826428245438	0.114947171312626
2174	-0.249112827311052	0.115883314467533	0.0784276700468254	0.364996141778584	0.327540497357877	-0.0374556444207072
